country_iso3,country_name,indicator_id,indicator_label,year,value,unit,source_dataset
ARG,Argentina,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,34.27722371310032,%,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,53.5483043492339,%,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,42.01509473765087,%,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,48.40937862551991,%,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,72.43075753182404,%,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,133.4889355941749,%,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ARG,Argentina,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2024,219.883929014578,%,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1960,1.177771084096249,%,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1961,0.8092528738822377,%,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1962,5.70647719271316,%,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1963,8.743697684091368,%,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
ESP,Spain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",1964,6.979246739896151,%,"worldbank-wdi (data/processed/macro_wdi.csv, already-harmonized, no re-download)"
