country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label
IRN,Iran,1954,1269,million rials,gross_revenues,gross revenues,wb1962-railways-income-expense-1953-1961,1953/54
IRN,Iran,1954,828,million rials,working_expenses,working expenses,wb1962-railways-income-expense-1953-1961,1953/54
IRN,Iran,1954,441,million rials,balance_before_depreciation,balance before depreciation,wb1962-railways-income-expense-1953-1961,1953/54
IRN,Iran,1955,2018,million rials,gross_revenues,gross revenues,wb1962-railways-income-expense-1953-1961,1954/55
IRN,Iran,1955,1157,million rials,working_expenses,working expenses,wb1962-railways-income-expense-1953-1961,1954/55
IRN,Iran,1955,861,million rials,balance_before_depreciation,balance before depreciation,wb1962-railways-income-expense-1953-1961,1954/55
IRN,Iran,1956,1995,million rials,gross_revenues,gross revenues,wb1962-railways-income-expense-1953-1961,1955/56
IRN,Iran,1956,1270,million rials,working_expenses,working expenses,wb1962-railways-income-expense-1953-1961,1955/56
IRN,Iran,1956,725,million rials,balance_before_depreciation,balance before depreciation,wb1962-railways-income-expense-1953-1961,1955/56
IRN,Iran,1957,2119,million rials,gross_revenues,gross revenues,wb1962-railways-income-expense-1953-1961,1956/57
IRN,Iran,1957,1600,million rials,working_expenses,working expenses,wb1962-railways-income-expense-1953-1961,1956/57
IRN,Iran,1957,519,million rials,balance_before_depreciation,balance before depreciation,wb1962-railways-income-expense-1953-1961,1956/57
IRN,Iran,1958,2592,million rials,gross_revenues,gross revenues,wb1962-railways-income-expense-1953-1961,1957/58
IRN,Iran,1958,1564,million rials,working_expenses,working expenses,wb1962-railways-income-expense-1953-1961,1957/58
IRN,Iran,1958,1028,million rials,balance_before_depreciation,balance before depreciation,wb1962-railways-income-expense-1953-1961,1957/58
IRN,Iran,1959,2853,million rials,gross_revenues,gross revenues,wb1962-railways-income-expense-1953-1961,1958/59
IRN,Iran,1959,2210,million rials,working_expenses,working expenses,wb1962-railways-income-expense-1953-1961,1958/59
IRN,Iran,1959,643,million rials,balance_before_depreciation,balance before depreciation,wb1962-railways-income-expense-1953-1961,1958/59
IRN,Iran,1960,3553,million rials,gross_revenues,gross revenues,wb1962-railways-income-expense-1953-1961,1959/60
IRN,Iran,1960,2456,million rials,working_expenses,working expenses,wb1962-railways-income-expense-1953-1961,1959/60
IRN,Iran,1960,1097,million rials,balance_before_depreciation,balance before depreciation,wb1962-railways-income-expense-1953-1961,1959/60
IRN,Iran,1961,3805,million rials,gross_revenues,gross revenues,wb1962-railways-income-expense-1953-1961,1960/61
IRN,Iran,1961,2813,million rials,working_expenses,working expenses,wb1962-railways-income-expense-1953-1961,1960/61
IRN,Iran,1961,992,million rials,balance_before_depreciation,balance before depreciation,wb1962-railways-income-expense-1953-1961,1960/61
