country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label
IRN,Iran,2019,5140049,(هزار دلار),foreign_investment_value_thousand_usd_کل_کشور_1,foreign_investment_value_thousand_usd — کل کشور (1),sci-provincial-standing-indicators:jaygah_1398-1402,1398
IRN,Iran,2020,6197601,(هزار دلار),foreign_investment_value_thousand_usd_کل_کشور_1,foreign_investment_value_thousand_usd — کل کشور (1),sci-provincial-standing-indicators:jaygah_1398-1402,1399
IRN,Iran,2021,2610152,(هزار دلار),foreign_investment_value_thousand_usd_کل_کشور_1,foreign_investment_value_thousand_usd — کل کشور (1),sci-provincial-standing-indicators:jaygah_1398-1402,1400
IRN,Iran,2019,95142,(هزار دلار),foreign_investment_value_thousand_usd_آذربايجان_شرقي,foreign_investment_value_thousand_usd — آذربايجان شرقي,sci-provincial-standing-indicators:jaygah_1398-1402,1398
IRN,Iran,2020,181390,(هزار دلار),foreign_investment_value_thousand_usd_آذربايجان_شرقي,foreign_investment_value_thousand_usd — آذربايجان شرقي,sci-provincial-standing-indicators:jaygah_1398-1402,1399
IRN,Iran,2021,41195,(هزار دلار),foreign_investment_value_thousand_usd_آذربايجان_شرقي,foreign_investment_value_thousand_usd — آذربايجان شرقي,sci-provincial-standing-indicators:jaygah_1398-1402,1400
IRN,Iran,2019,5141,(هزار دلار),foreign_investment_value_thousand_usd_آذربايجان_غربي,foreign_investment_value_thousand_usd — آذربايجان غربي,sci-provincial-standing-indicators:jaygah_1398-1402,1398
IRN,Iran,2020,14219,(هزار دلار),foreign_investment_value_thousand_usd_آذربايجان_غربي,foreign_investment_value_thousand_usd — آذربايجان غربي,sci-provincial-standing-indicators:jaygah_1398-1402,1399
IRN,Iran,2021,13964,(هزار دلار),foreign_investment_value_thousand_usd_آذربايجان_غربي,foreign_investment_value_thousand_usd — آذربايجان غربي,sci-provincial-standing-indicators:jaygah_1398-1402,1400
IRN,Iran,2019,0,(هزار دلار),foreign_investment_value_thousand_usd_اردبيل,foreign_investment_value_thousand_usd — اردبيل,sci-provincial-standing-indicators:jaygah_1398-1402,1398
IRN,Iran,2020,71527,(هزار دلار),foreign_investment_value_thousand_usd_اردبيل,foreign_investment_value_thousand_usd — اردبيل,sci-provincial-standing-indicators:jaygah_1398-1402,1399
IRN,Iran,2021,20005,(هزار دلار),foreign_investment_value_thousand_usd_اردبيل,foreign_investment_value_thousand_usd — اردبيل,sci-provincial-standing-indicators:jaygah_1398-1402,1400
IRN,Iran,2019,4650,(هزار دلار),foreign_investment_value_thousand_usd_اصفهان,foreign_investment_value_thousand_usd — اصفهان,sci-provincial-standing-indicators:jaygah_1398-1402,1398
IRN,Iran,2020,74778,(هزار دلار),foreign_investment_value_thousand_usd_اصفهان,foreign_investment_value_thousand_usd — اصفهان,sci-provincial-standing-indicators:jaygah_1398-1402,1399
IRN,Iran,2021,41838,(هزار دلار),foreign_investment_value_thousand_usd_اصفهان,foreign_investment_value_thousand_usd — اصفهان,sci-provincial-standing-indicators:jaygah_1398-1402,1400
IRN,Iran,2019,28491,(هزار دلار),foreign_investment_value_thousand_usd_البرز,foreign_investment_value_thousand_usd — البرز,sci-provincial-standing-indicators:jaygah_1398-1402,1398
IRN,Iran,2020,68554,(هزار دلار),foreign_investment_value_thousand_usd_البرز,foreign_investment_value_thousand_usd — البرز,sci-provincial-standing-indicators:jaygah_1398-1402,1399
IRN,Iran,2021,420424,(هزار دلار),foreign_investment_value_thousand_usd_البرز,foreign_investment_value_thousand_usd — البرز,sci-provincial-standing-indicators:jaygah_1398-1402,1400
IRN,Iran,2019,0,(هزار دلار),foreign_investment_value_thousand_usd_ايلام,foreign_investment_value_thousand_usd — ايلام,sci-provincial-standing-indicators:jaygah_1398-1402,1398
IRN,Iran,2020,0,(هزار دلار),foreign_investment_value_thousand_usd_ايلام,foreign_investment_value_thousand_usd — ايلام,sci-provincial-standing-indicators:jaygah_1398-1402,1399
IRN,Iran,2021,0,(هزار دلار),foreign_investment_value_thousand_usd_ايلام,foreign_investment_value_thousand_usd — ايلام,sci-provincial-standing-indicators:jaygah_1398-1402,1400
IRN,Iran,2019,50000,(هزار دلار),foreign_investment_value_thousand_usd_بوشهر,foreign_investment_value_thousand_usd — بوشهر,sci-provincial-standing-indicators:jaygah_1398-1402,1398
IRN,Iran,2020,59499,(هزار دلار),foreign_investment_value_thousand_usd_بوشهر,foreign_investment_value_thousand_usd — بوشهر,sci-provincial-standing-indicators:jaygah_1398-1402,1399
IRN,Iran,2021,473176,(هزار دلار),foreign_investment_value_thousand_usd_بوشهر,foreign_investment_value_thousand_usd — بوشهر,sci-provincial-standing-indicators:jaygah_1398-1402,1400
