country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1972,55,percent,foreign_exchange_petroleum_share_of_foreign_exchange_earnings,Foreign exchange — Petroleum share of foreign exchange earnings,cia-nis33-iran-economy-1973,1971/72,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.11 (printed p.3)]"
IRN,Iran,1972,8,million USD/year,foreign_exchange_foreign_exchange_losses_to_iran_from_illicit_opium_trade,Foreign exchange — Foreign exchange losses to Iran from illicit opium trade,cia-nis33-iran-economy-1973,n/a,"Assuming payments of about $40,000/ton. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.20 (printed p.12)]"
IRN,Iran,1972,85,percent (about),foreign_exchange_petroleum_exports_share_of_foreign_exchange_earnings,Foreign exchange — Petroleum exports share of foreign exchange earnings,cia-nis33-iran-economy-1973,n/a,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)]"
IRN,Iran,1972,75.75 (buy) / 76.50 (sell),rials per US dollar,foreign_exchange_rial_usd_exchange_rate,Foreign exchange — Rial/USD exchange rate,cia-nis33-iran-economy-1973,n/a,"10 rials = 1 toman; 100 dinars = 1 rial. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.36 (printed p.28)]"
IRN,Iran,1972,1.5,billion USD,foreign_investment_total_foreign_investment_in_iran_possibly_approaching,"Foreign investment — Total foreign investment in Iran, possibly approaching",cia-nis33-iran-economy-1973,n/a,"Not known precisely. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.43 (printed p.35)]"
IRN,Iran,1972,500,million USD,foreign_investment_united_states_investment_in_iran_s_petroleum_industry_estimated,"Foreign investment — United States investment in Iran's petroleum industry, estimated",cia-nis33-iran-economy-1973,n/a,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.43 (printed p.35)]"
IRN,Iran,1972,4.1,million USD,foreign_investment_japanese_investment_in_iran_valued,"Foreign investment — Japanese investment in Iran, valued",cia-nis33-iran-economy-1973,early 1972,"Investment commitments could boost this to over $600 million during the next few years. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.43 (printed p.35)]"
IRN,Iran,1971,2.6,billion USD,foreign_investment_us_governmental_loans_and_credits_to_iran_cumulative,"Foreign investment — US governmental loans and credits to Iran, cumulative",cia-nis33-iran-economy-1973,1946-71,"Bulk of US assistance during the period; includes about $600 million under the USAID program (terminated Dec 1967) and almost $2 billion in other loans and grants. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.43 (printed p.35)]"
IRN,Iran,1971,"56 (1,457 million USD)",percent (and million USD),foreign_investment_us_assistance_to_iran_military_share,Foreign investment — US assistance to Iran -- military share,cia-nis33-iran-economy-1973,1946-71,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.43 (printed p.35)]"
IRN,Iran,1971,"44 (1,131 million USD)",percent (and million USD),foreign_investment_us_assistance_to_iran_economic_share,Foreign investment — US assistance to Iran -- economic share,cia-nis33-iran-economy-1973,1946-71,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.43 (printed p.35)]"
