country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,,8.0,% avg annual,plan_6_agriculture_value_added_growth_avg_annual_growth_pct,Plan 6 — Agriculture value-added growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,7.0,% avg annual,plan_6_oil_value_added_growth_avg_annual_growth_pct,Plan 6 — Oil value-added growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,8.8,% avg annual,plan_6_mining_value_added_growth_avg_annual_growth_pct,Plan 6 — Mining value-added growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,9.3,% avg annual,plan_6_industry_value_added_growth_avg_annual_growth_pct,Plan 6 — Industry value-added growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,9.0,% avg annual,plan_6_water_power_gas_value_added_growth_avg_annual_growth_pct,Plan 6 — Water/power/gas value-added growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,7.5,% avg annual,plan_6_construction_value_added_growth_avg_annual_growth_pct,Plan 6 — Construction value-added growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,8.3,% avg annual,plan_6_transport_storage_value_added_growth_avg_annual_growth_pct,Plan 6 — Transport/storage value-added growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,19.4,% avg annual,plan_6_communications_value_added_growth_avg_annual_growth_pct,Plan 6 — Communications value-added growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,5.8,% avg annual,plan_6_other_services_value_added_growth_avg_annual_growth_pct,Plan 6 — Other services value-added growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,8.0,% avg annual,plan_6_total_all_sectors_value_added_growth_avg_annual_growth_pct,Plan 6 — TOTAL (all sectors) value-added growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,3.9,% avg annual,plan_6_agriculture_employment_growth_avg_annual_growth_pct,Plan 6 — Agriculture employment growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,2.1,% avg annual,plan_6_oil_employment_growth_avg_annual_growth_pct,Plan 6 — Oil employment growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,4.6,% avg annual,plan_6_mining_employment_growth_avg_annual_growth_pct,Plan 6 — Mining employment growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,3.4,% avg annual,plan_6_industry_employment_growth_avg_annual_growth_pct,Plan 6 — Industry employment growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,6.6,% avg annual,plan_6_water_power_gas_employment_growth_avg_annual_growth_pct,Plan 6 — Water/power/gas employment growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,3.7,% avg annual,plan_6_construction_employment_growth_avg_annual_growth_pct,Plan 6 — Construction employment growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,5.0,% avg annual,plan_6_transport_storage_employment_growth_avg_annual_growth_pct,Plan 6 — Transport/storage employment growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,9.5,% avg annual,plan_6_communications_employment_growth_avg_annual_growth_pct,Plan 6 — Communications employment growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,4.3,% avg annual,plan_6_other_services_employment_growth_avg_annual_growth_pct,Plan 6 — Other services employment growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,3.9,% avg annual,plan_6_total_all_sectors_employment_growth_avg_annual_growth_pct,Plan 6 — TOTAL (all sectors) employment growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2017/18-2021/22,"[target (law text), source: ۶.pdf rendered p.3 (Table 2)]"
IRN,Iran,,9,% avg annual,plan_7_oil_sector_growth_avg_annual_growth_pct,Plan 7 — Oil sector growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2023/24-2027/28,"[BILL target, source: barname_haftom.pdf rendered p.10 (Article 2, Table 1)]"
IRN,Iran,,8,% avg annual,plan_7_water_power_gas_sector_growth_avg_annual_growth_pct,Plan 7 — Water/power/gas sector growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2023/24-2027/28,"[BILL target, source: barname_haftom.pdf rendered p.10 (Article 2, Table 1)]"
IRN,Iran,,10,% avg annual,plan_7_transport_storage_sector_growth_avg_annual_growth_pct,Plan 7 — Transport/storage sector growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2023/24-2027/28,"[BILL target, source: barname_haftom.pdf rendered p.10 (Article 2, Table 1)]"
IRN,Iran,,13,% avg annual,plan_7_mining_sector_growth_avg_annual_growth_pct,Plan 7 — Mining sector growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2023/24-2027/28,"[BILL target, source: barname_haftom.pdf rendered p.10 (Article 2, Table 1)]"
IRN,Iran,,8.5,% avg annual,plan_7_industry_sector_growth_avg_annual_growth_pct,Plan 7 — Industry sector growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2023/24-2027/28,"[BILL target, source: barname_haftom.pdf rendered p.10 (Article 2, Table 1)]"
IRN,Iran,,9.0,% avg annual,plan_7_construction_sector_growth_avg_annual_growth_pct,Plan 7 — Construction sector growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2023/24-2027/28,"[BILL target, source: barname_haftom.pdf rendered p.10 (Article 2, Table 1)]"
IRN,Iran,,5.5,% avg annual,plan_7_agriculture_sector_growth_avg_annual_growth_pct,Plan 7 — Agriculture sector growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2023/24-2027/28,"[BILL target, source: barname_haftom.pdf rendered p.10 (Article 2, Table 1)]"
IRN,Iran,,11,% avg annual,plan_7_communications_sector_growth_avg_annual_growth_pct,Plan 7 — Communications sector growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2023/24-2027/28,"[BILL target, source: barname_haftom.pdf rendered p.10 (Article 2, Table 1)]"
IRN,Iran,,6.5,% avg annual,plan_7_other_services_sector_growth_avg_annual_growth_pct,Plan 7 — Other services sector growth — avg_annual_growth_pct,iran-plan-budget-org:five-year-plan-law-texts,2023/24-2027/28,"[BILL target, source: barname_haftom.pdf rendered p.10 (Article 2, Table 1)]"
