country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,2007,1629.3,million BOE,production_oil_products,production — oil_products,iran-data-portal,1386,
IRN,Iran,2007,752.1,million BOE,production_natural_gas,production — natural_gas,iran-data-portal,1386,
IRN,Iran,2007,8.0,million BOE,production_coal,production — coal,iran-data-portal,1386,
IRN,Iran,2007,5.6,million BOE,production_combustible_renewables,production — combustible_renewables,iran-data-portal,1386,
IRN,Iran,2007,10.6,million BOE,production_hydro,production — hydro,iran-data-portal,1386,
IRN,Iran,2007,0.08,million BOE,production_solar_wind,production — solar_wind,iran-data-portal,1386,
IRN,Iran,2007,2405.6,million BOE,production_total_energy,production — total_energy,iran-data-portal,1386,
IRN,Iran,2007,73.9,million BOE,imports_oil_products,imports — oil_products,iran-data-portal,1386,excludes MTBE imports (no production/import figures available)
IRN,Iran,2007,38.9,million BOE,imports_natural_gas,imports — natural_gas,iran-data-portal,1386,
IRN,Iran,2007,4.7,million BOE,imports_coal,imports — coal,iran-data-portal,1386,
IRN,Iran,2007,1.1,million BOE,imports_electricity,imports — electricity,iran-data-portal,1386,
IRN,Iran,2007,118.5,million BOE,imports_total_energy,imports — total_energy,iran-data-portal,1386,
IRN,Iran,2007,-1082.1,million BOE,exports_oil_products,exports — oil_products,iran-data-portal,1386,
IRN,Iran,2007,-35.3,million BOE,exports_natural_gas,exports — natural_gas,iran-data-portal,1386,includes exports of NGL and gas condensates
IRN,Iran,2007,-0.1,million BOE,exports_coal,exports — coal,iran-data-portal,1386,
IRN,Iran,2007,-1.5,million BOE,exports_electricity,exports — electricity,iran-data-portal,1386,
IRN,Iran,2007,-1119.0,million BOE,exports_total_energy,exports — total_energy,iran-data-portal,1386,
IRN,Iran,2007,-7.9,million BOE,international_marine_bunkers_oil_products,international_marine_bunkers — oil_products,iran-data-portal,1386,
IRN,Iran,2007,-7.9,million BOE,international_marine_bunkers_total_energy,international_marine_bunkers — total_energy,iran-data-portal,1386,
IRN,Iran,2007,-7.5,million BOE,international_aviation_bunkers_oil_products,international_aviation_bunkers — oil_products,iran-data-portal,1386,
IRN,Iran,2007,-7.5,million BOE,international_aviation_bunkers_total_energy,international_aviation_bunkers — total_energy,iran-data-portal,1386,
IRN,Iran,2007,41.2,million BOE,stock_change_and_statistical_discrepancy_oil_products,stock_change_and_statistical_discrepancy — oil_products,iran-data-portal,1386,
IRN,Iran,2007,-1.5,million BOE,stock_change_and_statistical_discrepancy_coal,stock_change_and_statistical_discrepancy — coal,iran-data-portal,1386,
IRN,Iran,2007,39.7,million BOE,stock_change_and_statistical_discrepancy_total_energy,stock_change_and_statistical_discrepancy — total_energy,iran-data-portal,1386,
IRN,Iran,2007,646.9,million BOE,total_primary_energy_supply_oil_products,total_primary_energy_supply — oil_products,iran-data-portal,1386,
IRN,Iran,2007,755.7,million BOE,total_primary_energy_supply_natural_gas,total_primary_energy_supply — natural_gas,iran-data-portal,1386,
IRN,Iran,2007,11.1,million BOE,total_primary_energy_supply_coal,total_primary_energy_supply — coal,iran-data-portal,1386,
IRN,Iran,2007,5.6,million BOE,total_primary_energy_supply_combustible_renewables,total_primary_energy_supply — combustible_renewables,iran-data-portal,1386,
IRN,Iran,2007,10.6,million BOE,total_primary_energy_supply_hydro,total_primary_energy_supply — hydro,iran-data-portal,1386,
IRN,Iran,2007,0.08,million BOE,total_primary_energy_supply_solar_wind,total_primary_energy_supply — solar_wind,iran-data-portal,1386,
IRN,Iran,2007,-0.4,million BOE,total_primary_energy_supply_electricity,total_primary_energy_supply — electricity,iran-data-portal,1386,
