country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label
SUN,USSR (Soviet Union),1913,159.2,millions,1913_in_current_ussr_borders_total_population_millions,1913 (in current USSR borders) — total_population_millions,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1913 (in current USSR borders)
SUN,USSR (Soviet Union),1913,28.1,millions,1913_in_current_ussr_borders_urban_population_millions,1913 (in current USSR borders) — urban_population_millions,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1913 (in current USSR borders)
SUN,USSR (Soviet Union),1913,131.1,millions,1913_in_current_ussr_borders_rural_population_millions,1913 (in current USSR borders) — rural_population_millions,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1913 (in current USSR borders)
SUN,USSR (Soviet Union),1913,17.6,percent,1913_in_current_ussr_borders_urban_pct_of_total,1913 (in current USSR borders) — urban_pct_of_total,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1913 (in current USSR borders)
SUN,USSR (Soviet Union),1913,82.4,percent,1913_in_current_ussr_borders_rural_pct_of_total,1913 (in current USSR borders) — rural_pct_of_total,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1913 (in current USSR borders)
SUN,USSR (Soviet Union),1913,139.3,millions,1913_in_ussr_borders_before_17_sep_1939_total_population_millions,1913 (in USSR borders before 17 Sep 1939) — total_population_millions,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1913 (in USSR borders before 17 Sep 1939)
SUN,USSR (Soviet Union),1913,24.7,millions,1913_in_ussr_borders_before_17_sep_1939_urban_population_millions,1913 (in USSR borders before 17 Sep 1939) — urban_population_millions,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1913 (in USSR borders before 17 Sep 1939)
SUN,USSR (Soviet Union),1913,114.6,millions,1913_in_ussr_borders_before_17_sep_1939_rural_population_millions,1913 (in USSR borders before 17 Sep 1939) — rural_population_millions,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1913 (in USSR borders before 17 Sep 1939)
SUN,USSR (Soviet Union),1913,17.7,percent,1913_in_ussr_borders_before_17_sep_1939_urban_pct_of_total,1913 (in USSR borders before 17 Sep 1939) — urban_pct_of_total,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1913 (in USSR borders before 17 Sep 1939)
SUN,USSR (Soviet Union),1913,82.3,percent,1913_in_ussr_borders_before_17_sep_1939_rural_pct_of_total,1913 (in USSR borders before 17 Sep 1939) — rural_pct_of_total,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1913 (in USSR borders before 17 Sep 1939)
SUN,USSR (Soviet Union),1926,147.0,millions,1926_census_17_dec_total_population_millions,"1926 (census, 17 Dec) — total_population_millions",ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,"1926 (census, 17 Dec)"
