country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,notes
ESP,Spain,1800,128.1,,reher_ballesteros,Reher/Ballesteros,banco-espana-historical:carreras-tafunell:Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)"
ESP,Spain,1801,146.2,,reher_ballesteros,Reher/Ballesteros,banco-espana-historical:carreras-tafunell:Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)"
ESP,Spain,1802,169.2,,reher_ballesteros,Reher/Ballesteros,banco-espana-historical:carreras-tafunell:Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)"
ESP,Spain,1803,227.0,,reher_ballesteros,Reher/Ballesteros,banco-espana-historical:carreras-tafunell:Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)"
ESP,Spain,1804,263.8,,reher_ballesteros,Reher/Ballesteros,banco-espana-historical:carreras-tafunell:Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)"
ESP,Spain,1805,203.6,,reher_ballesteros,Reher/Ballesteros,banco-espana-historical:carreras-tafunell:Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)"
ESP,Spain,1806,133.9,,reher_ballesteros,Reher/Ballesteros,banco-espana-historical:carreras-tafunell:Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)"
ESP,Spain,1807,111.9,,reher_ballesteros,Reher/Ballesteros,banco-espana-historical:carreras-tafunell:Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)"
ESP,Spain,1808,94.1,,reher_ballesteros,Reher/Ballesteros,banco-espana-historical:carreras-tafunell:Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)"
ESP,Spain,1809,92.5,,reher_ballesteros,Reher/Ballesteros,banco-espana-historical:carreras-tafunell:Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)"
ESP,Spain,1810,101.8,,reher_ballesteros,Reher/Ballesteros,banco-espana-historical:carreras-tafunell:Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)"
ESP,Spain,1811,205.7,,reher_ballesteros,Reher/Ballesteros,banco-espana-historical:carreras-tafunell:Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)"
ESP,Spain,1812,331.3,,reher_ballesteros,Reher/Ballesteros,banco-espana-historical:carreras-tafunell:Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)"
ESP,Spain,1813,203.9,,reher_ballesteros,Reher/Ballesteros,banco-espana-historical:carreras-tafunell:Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)"
ESP,Spain,1814,161.0,,reher_ballesteros,Reher/Ballesteros,banco-espana-historical:carreras-tafunell:Cuadro 16.19,"Indices de precios, 1800-1958 (1913 = 100)"
