country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1995,,,iran_s_first_wto_era_approach,Iran's first WTO-era approach,Grokipedia synthesis of WTO/Wikipedia records (secondary; cross-check against WTO official page recommended),1995-07-17,"Iran's initial approach toward the newly-formed WTO system began around 17 July 1995 (the WTO itself had only just been established 1 Jan 1995, superseding GATT)."
IRN,Iran,1996,,,iran_formally_applies_for_wto_membership,Iran formally applies for WTO membership,Wikipedia - 'Iran and the World Trade Organization',1996-07-19,Iran submitted its formal application to accede to the World Trade Organization on 19 July 1996.
IRN,Iran,1996,,,application_blocked_not_considered,Application blocked / not considered,Wikipedia - 'Iran and the World Trade Organization',1996-2001,"From July 1996 to May 2001, Iran's WTO membership application was not considered by the General Council, primarily due to United States objections exercised via its veto power within the WTO's consensus-based procedure."
IRN,Iran,2001,,,application_repeatedly_raised_and_blocked,Application repeatedly raised and blocked,Wikipedia - 'Iran and the World Trade Organization',2001-2005,"From May 2001, Iran's application was brought before the WTO General Council 22 separate times over four years; each time it was blocked (largely by the US) before finally passing."
IRN,Iran,2005,,,working_party_established_application_approved,Working Party established; application approved,WTO official - 'Accession status: Iran' / Wikipedia,2005-05-26,On 26 May 2005 the WTO General Council unanimously approved Iran's application and established its accession Working Party -- widely reported as a US goodwill gesture amid nuclear negotiations with Iran at the time. Iran simultaneously obtained WTO observer status.
IRN,Iran,2009,,,memorandum_on_foreign_trade_regime_mftr_circulated,Memorandum on Foreign Trade Regime (MFTR) circulated,USTR - 'Other Accessions' / WTO,2009-11,"Iran submitted and the WTO Secretariat circulated Iran's Memorandum on the Foreign Trade Regime (MFTR) in November 2009 -- the formal second step of accession (after Working Party establishment), describing Iran's trade policy regime for member review."
IRN,Iran,2010,,,consolidated_member_questions_submitted,Consolidated member questions submitted,USTR - 'Other Accessions',2010-02,WTO members raised 697 questions in response to Iran's MFTR; a consolidated list of these questions was submitted to Iran in February 2010.
IRN,Iran,2011,,,iran_circulates_responses,Iran circulates responses,USTR - 'Other Accessions',2011-12,Iran circulated its responses to WTO members' consolidated comments and questions on the MFTR and relevant trade legislation in December 2011.
IRN,Iran,2011,,,process_stalls_first_working_party_meeting_never_held,Process stalls; first Working Party meeting never held,"IRFA Journal - Khodakarami, 'Accession of Iran to the WTO: A Legal-Political Overview' (2015)",2011-2018,"Despite the Working Party's 2005 establishment, it has never held its first formal meeting as of the mid/late-2010s -- procedurally blocked because no Working Party Chairman has been appointed. Academic analysis (Khodakarami, 2015) argued the 'unnecessary application of the consensus rule to the purely procedural stage of establishing the working party cost Iran 9 years,' and that Iran's accession -- already 14 years old by 2015 -- 'may be the longest accession process' of any WTO applicant."
IRN,Iran,2005,,,non_oil_export_growth_cited_in_accession_advocacy,Non-oil export growth cited in accession advocacy,Wikipedia - 'Iran and the World Trade Organization',2005-2026,"Iran's non-oil exports rose more than 500% between 2005 and 2011, reaching approximately $131 billion in 2011 (23rd-largest globally); total non-oil foreign trade reached $140 billion in 2011 -- cited in accession-advocacy literature as evidence Iran already operates a large, WTO-scale trading economy despite non-membership."
IRN,Iran,2026,,,status_as_of_this_database_s_compilation,Status as of this database's compilation,"WTO official - 'Accession status: Iran' (live page, consult for updates)",2026,"As of this round's research (mid-2026), Iran remains a WTO Working-Party-stage applicant / observer -- NOT a full member -- with the Working Party still never having convened its first formal meeting. Iran and the WTO official accession-status page (wto.org) is the definitive live-status source for any future update."
