Downloaded from wid.world on 12-07-2026 at 18:24:26
Country;Year;Percentile;Variable;Value;DataQuality
DE;1700;p99p100;shweal999j;;
DE;1700;p99p100;sptinc999j;;
DE;1700;p99p100;sptinc992j;;
DE;1700;p90p100;sptinc999j;;
DE;1700;p99p100;shweal992j;;
DE;1700;p90p100;shweal999j;;
DE;1700;p0p100;anninc999i;;
DE;1700;p90p100;sptinc992j;;
DE;1700;p90p100;shweal992j;;
DE;1700;p0p100;anninc992i;;
DE;1701;p99p100;shweal999j;;
DE;1701;p99p100;sptinc999j;;
DE;1701;p99p100;sptinc992j;;
DE;1701;p90p100;sptinc999j;;
DE;1701;p99p100;shweal992j;;
DE;1701;p90p100;shweal999j;;
DE;1701;p0p100;anninc999i;;
DE;1701;p90p100;sptinc992j;;
DE;1701;p90p100;shweal992j;;
DE;1701;p0p100;anninc992i;;
DE;1702;p99p100;shweal999j;;
DE;1702;p99p100;sptinc999j;;
DE;1702;p99p100;sptinc992j;;
DE;1702;p90p100;sptinc999j;;
DE;1702;p99p100;shweal992j;;
DE;1702;p90p100;shweal999j;;
DE;1702;p0p100;anninc999i;;
DE;1702;p90p100;sptinc992j;;
DE;1702;p90p100;shweal992j;;
DE;1702;p0p100;anninc992i;;
DE;1703;p99p100;shweal999j;;
DE;1703;p99p100;sptinc999j;;
DE;1703;p99p100;sptinc992j;;
DE;1703;p90p100;sptinc999j;;
DE;1703;p99p100;shweal992j;;
DE;1703;p90p100;shweal999j;;
DE;1703;p0p100;anninc999i;;
DE;1703;p90p100;sptinc992j;;
DE;1703;p90p100;shweal992j;;
DE;1703;p0p100;anninc992i;;
DE;1704;p99p100;shweal999j;;
DE;1704;p99p100;sptinc999j;;
DE;1704;p99p100;sptinc992j;;
DE;1704;p90p100;sptinc999j;;
DE;1704;p99p100;shweal992j;;
DE;1704;p90p100;shweal999j;;
DE;1704;p0p100;anninc999i;;
DE;1704;p90p100;sptinc992j;;
DE;1704;p90p100;shweal992j;;
DE;1704;p0p100;anninc992i;;
DE;1705;p99p100;shweal999j;;
DE;1705;p99p100;sptinc999j;;
DE;1705;p99p100;sptinc992j;;
DE;1705;p90p100;sptinc999j;;
DE;1705;p99p100;shweal992j;;
DE;1705;p90p100;shweal999j;;
DE;1705;p0p100;anninc999i;;
DE;1705;p90p100;sptinc992j;;
DE;1705;p90p100;shweal992j;;
DE;1705;p0p100;anninc992i;;
DE;1706;p99p100;shweal999j;;
DE;1706;p99p100;sptinc999j;;
DE;1706;p99p100;sptinc992j;;
DE;1706;p90p100;sptinc999j;;
DE;1706;p99p100;shweal992j;;
DE;1706;p90p100;shweal999j;;
DE;1706;p0p100;anninc999i;;
DE;1706;p90p100;sptinc992j;;
DE;1706;p90p100;shweal992j;;
DE;1706;p0p100;anninc992i;;
DE;1707;p99p100;shweal999j;;
DE;1707;p99p100;sptinc999j;;
DE;1707;p99p100;sptinc992j;;
DE;1707;p90p100;sptinc999j;;
DE;1707;p99p100;shweal992j;;
DE;1707;p90p100;shweal999j;;
DE;1707;p0p100;anninc999i;;
DE;1707;p90p100;sptinc992j;;
DE;1707;p90p100;shweal992j;;
DE;1707;p0p100;anninc992i;;
DE;1708;p99p100;shweal999j;;
DE;1708;p99p100;sptinc999j;;
DE;1708;p99p100;sptinc992j;;
DE;1708;p90p100;sptinc999j;;
DE;1708;p99p100;shweal992j;;
DE;1708;p90p100;shweal999j;;
DE;1708;p0p100;anninc999i;;
DE;1708;p90p100;sptinc992j;;
DE;1708;p90p100;shweal992j;;
DE;1708;p0p100;anninc992i;;
DE;1709;p99p100;shweal999j;;
DE;1709;p99p100;sptinc999j;;
DE;1709;p99p100;sptinc992j;;
DE;1709;p90p100;sptinc999j;;
DE;1709;p99p100;shweal992j;;
DE;1709;p90p100;shweal999j;;
DE;1709;p0p100;anninc999i;;
DE;1709;p90p100;sptinc992j;;
DE;1709;p90p100;shweal992j;;
DE;1709;p0p100;anninc992i;;
DE;1710;p99p100;shweal999j;;
DE;1710;p99p100;sptinc999j;;
DE;1710;p99p100;sptinc992j;;
DE;1710;p90p100;sptinc999j;;
DE;1710;p99p100;shweal992j;;
DE;1710;p90p100;shweal999j;;
DE;1710;p0p100;anninc999i;;
DE;1710;p90p100;sptinc992j;;
DE;1710;p90p100;shweal992j;;
DE;1710;p0p100;anninc992i;;
DE;1711;p99p100;shweal999j;;
DE;1711;p99p100;sptinc999j;;
DE;1711;p99p100;sptinc992j;;
DE;1711;p90p100;sptinc999j;;
DE;1711;p99p100;shweal992j;;
DE;1711;p90p100;shweal999j;;
DE;1711;p0p100;anninc999i;;
DE;1711;p90p100;sptinc992j;;
DE;1711;p90p100;shweal992j;;
DE;1711;p0p100;anninc992i;;
DE;1712;p99p100;shweal999j;;
DE;1712;p99p100;sptinc999j;;
DE;1712;p99p100;sptinc992j;;
DE;1712;p90p100;sptinc999j;;
DE;1712;p99p100;shweal992j;;
DE;1712;p90p100;shweal999j;;
DE;1712;p0p100;anninc999i;;
DE;1712;p90p100;sptinc992j;;
DE;1712;p90p100;shweal992j;;
DE;1712;p0p100;anninc992i;;
