country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,notes
IRN,Iran,1973,200,thousand metric tons,steel_crude,"Steel, crude",usgs-minerals-yearbook:MYB1975v3,
IRN,Iran,1974,400,thousand metric tons,steel_crude,"Steel, crude",usgs-minerals-yearbook:MYB1975v3,
IRN,Iran,1975,600,thousand metric tons,steel_crude,"Steel, crude",usgs-minerals-yearbook:MYB1975v3,flag=preliminary
IRN,Iran,1976,550,thousand metric tons,steel_crude,"Steel, crude",usgs-minerals-yearbook:MYB1980v3,
IRN,Iran,1977,550,thousand metric tons,steel_crude,"Steel, crude",usgs-minerals-yearbook:MYB1980v3,
IRN,Iran,1978,780,thousand metric tons,steel_crude,"Steel, crude",usgs-minerals-yearbook:MYB1980v3,flag=estimate
IRN,Iran,1979,700,thousand metric tons,steel_crude,"Steel, crude",usgs-minerals-yearbook:MYB1980v3,flag=estimate
IRN,Iran,1980,700,thousand metric tons,steel_crude,"Steel, crude",usgs-minerals-yearbook:MYB1980v3,flag=estimate
ARG,ARG,2012,4996000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2016,
ARG,ARG,2013,5188000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2016,
ARG,ARG,2014,5488000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2017-18,
ARG,ARG,2015,5028000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2019,
ARG,ARG,2016,4126000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2019,
ARG,ARG,2017,4624000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2020-21,
ARG,ARG,2018,5162000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2020-21,
ARG,ARG,2019,4645000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2020-21,
ARG,ARG,2020,3651000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2020-21,
ARG,ARG,2021,4875000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2020-21,
ESP,ESP,2014,14249000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2017-18,
ESP,ESP,2015,14845000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2019,
ESP,ESP,2016,13616000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2019,
ESP,ESP,2017,14441000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2020-21,
ESP,ESP,2018,14320000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2022,
ESP,ESP,2019,13588000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2022,
ESP,ESP,2020,10998000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2022,
ESP,ESP,2021,14040000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2022,
ESP,ESP,2022,11507000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2022,
IRN,IRN,2014,16331000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2017-18,
IRN,IRN,2015,16146000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2019,
IRN,IRN,2016,17895000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2019,
IRN,IRN,2017,21236000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2020-21,
IRN,IRN,2018,24520000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2022,
IRN,IRN,2019,25609000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2023,
IRN,IRN,2020,28990000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2023,
IRN,IRN,2021,27901000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2023,
IRN,IRN,2022,30433000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2023,
IRN,IRN,2023,32108000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2023,
ITA,ITA,2014,23714000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2017-18,
ITA,ITA,2015,22018000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2019,
ITA,ITA,2016,23373000.0,metric tons,mining__crude_steel_production,Crude steel production,usgs-minerals-yearbook/MYB3-2019,
