country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,notes
IRN,Iran,1913,158,count,post_offices,Post offices,iran-telecom-history:iranica-communications-in-persia,[source: Encyclopaedia Iranica COMMUNICATIONS in Persia -- 1330-31 AH/1912-13]
IRN,Iran,1913,15,count,post_substations,Post substations,iran-telecom-history:iranica-communications-in-persia,[source: Encyclopaedia Iranica COMMUNICATIONS in Persia]
IRN,Iran,1953,537,count,post_offices,Post offices,iran-telecom-history:iranica-communications-in-persia,"[source: Encyclopaedia Iranica COMMUNICATIONS in Persia, citing Rapport, p.11]"
IRN,Iran,1953,839,count,post_boxes,Post boxes,iran-telecom-history:iranica-communications-in-persia,"[source: Encyclopaedia Iranica COMMUNICATIONS in Persia, citing Rapport, p.11]"
IRN,Iran,1965,756,count,post_offices,Post offices,iran-telecom-history:iranica-communications-in-persia,"[source: Encyclopaedia Iranica COMMUNICATIONS in Persia, citing Iran Statistical Yearbook 1345 (1966) p.479]"
IRN,Iran,1965,4497,count,post_boxes,Post boxes,iran-telecom-history:iranica-communications-in-persia,"[source: Encyclopaedia Iranica COMMUNICATIONS in Persia, citing Iran Statistical Yearbook 1345 (1966) p.479]"
IRN,Iran,1965,172100000,pieces,domestic_mail_pieces,Domestic mail pieces,iran-telecom-history:iranica-communications-in-persia,"[source: Encyclopaedia Iranica COMMUNICATIONS in Persia, citing Iran Statistical Yearbook 1345 (1966) p.479]"
IRN,Iran,1965,22600000,pieces,foreign_mail_pieces,Foreign mail pieces,iran-telecom-history:iranica-communications-in-persia,"[source: Encyclopaedia Iranica COMMUNICATIONS in Persia, citing Iran Statistical Yearbook 1345 (1966) p.479]"
IRN,Iran,1976,147,count,post_and_telegraph_general_offices,Post and telegraph general offices,iran-telecom-history:iranica-communications-in-persia,"[source: Encyclopaedia Iranica COMMUNICATIONS in Persia, citing Iran Statistical Yearbook 2535 (1976) pp.420-22]"
IRN,Iran,1976,200,count,urban_post_offices,Urban post offices,iran-telecom-history:iranica-communications-in-persia,"[source: Encyclopaedia Iranica COMMUNICATIONS in Persia, citing Iran Statistical Yearbook 2535 (1976)]"
IRN,Iran,1976,436,count,rural_post_offices,Rural post offices,iran-telecom-history:iranica-communications-in-persia,"[source: Encyclopaedia Iranica COMMUNICATIONS in Persia, citing Iran Statistical Yearbook 2535 (1976)]"
IRN,Iran,1976,308600000,pieces,domestic_mail_pieces,Domestic mail pieces,iran-telecom-history:iranica-communications-in-persia,"[source: Encyclopaedia Iranica COMMUNICATIONS in Persia, citing Iran Statistical Yearbook 2535 (1976)]"
IRN,Iran,1976,31700000,pieces,foreign_mail_pieces,Foreign mail pieces,iran-telecom-history:iranica-communications-in-persia,"[source: Encyclopaedia Iranica COMMUNICATIONS in Persia, citing Iran Statistical Yearbook 2535 (1976)]"
IRN,Iran,1976,548000,parcels,domestic_parcels,Domestic parcels,iran-telecom-history:iranica-communications-in-persia,"[source: Encyclopaedia Iranica COMMUNICATIONS in Persia, citing Iran Statistical Yearbook 2535 (1976)]"
IRN,Iran,1976,82000,parcels,foreign_parcels,Foreign parcels,iran-telecom-history:iranica-communications-in-persia,"[source: Encyclopaedia Iranica COMMUNICATIONS in Persia, citing Iran Statistical Yearbook 2535 (1976)]"
IRN,Iran,1989,209,count,post_and_telegraph_general_offices,Post and telegraph general offices,iran-telecom-history:iranica-communications-in-persia,"[source: Encyclopaedia Iranica COMMUNICATIONS in Persia, citing Iran Statistical Yearbook 1368 (1989) p.330]"
IRN,Iran,1989,315800000,pieces,mail_pieces_total,Mail pieces total,iran-telecom-history:iranica-communications-in-persia,"[source: Encyclopaedia Iranica COMMUNICATIONS in Persia, citing Iran Statistical Yearbook 1368 (1989) p.330]"
IRN,Iran,1989,1900000,parcels,parcels_total,Parcels total,iran-telecom-history:iranica-communications-in-persia,"[source: Encyclopaedia Iranica COMMUNICATIONS in Persia, citing Iran Statistical Yearbook 1368 (1989) p.330]"
