country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1972,11,percent,macro_national_accounts_real_gnp_average_annual_growth_rate,Macro / National Accounts — Real GNP average annual growth rate,cia-nis33-iran-economy-1973,1964/65-1971/72,"Iran's GNP growth rate 1964/65 through 1971/72, described as fastest in Middle East over that span. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.10 (printed p.2)]"
IRN,Iran,1972,,,macro_national_accounts_figure_1_2_gnp_growth_index_charts_skipped_no_printed_per_year_data_labels_axis_only_index_charts,"Macro / National Accounts — Figure 1/2 GNP-growth index charts -- SKIPPED (no printed per-year data labels, axis-only index charts)",cia-nis33-iran-economy-1973,1964/65-1971/72,"Documents which figures were skipped and why; not a missing data point to be filled in later. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.10 (printed p.2)]"
IRN,Iran,1972,16,percent of GNP,macro_national_accounts_agriculture_share_of_national_output,Macro / National Accounts — Agriculture share of national output,cia-nis33-iran-economy-1973,1971/72,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.11 (printed p.3)]"
IRN,Iran,1972,23,percent of GNP,macro_national_accounts_petroleum_share_of_gnp,Macro / National Accounts — Petroleum share of GNP,cia-nis33-iran-economy-1973,1971/72,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.11 (printed p.3)]"
IRN,Iran,1972,33.1 (1960/61) / 16.2 (1971/72),percent of GNP,macro_national_accounts_figure_3_gnp_distribution_chart_agriculture_row_legible_other_category_rows_skipped_as_illegible,"Macro / National Accounts — Figure 3 GNP distribution chart, Agriculture row (legible; other category rows skipped as illegible)",cia-nis33-iran-economy-1973,1960/61 vs 1971/72,"Other Figure 3 category rows (public services, private services, banking/insurance, transport/communication, water/power, construction, industry/mines) not transcribed -- rotated axis labels and low scan legibility made exact category-to-value mapping unreliable; not guessed. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.11 (printed p.3)]"
IRN,Iran,1960,9.4,percent,macro_national_accounts_petroleum_industry_share_of_gnp,Macro / National Accounts — Petroleum industry share of GNP,cia-nis33-iran-economy-1973,1959/60,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)]"
IRN,Iran,1970,17,percent (about),macro_national_accounts_petroleum_industry_share_of_gnp,Macro / National Accounts — Petroleum industry share of GNP,cia-nis33-iran-economy-1973,1969/70,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)]"
IRN,Iran,1972,23,percent (about),macro_national_accounts_petroleum_industry_share_of_gnp,Macro / National Accounts — Petroleum industry share of GNP,cia-nis33-iran-economy-1973,1971/72,"Petroleum became leading productive sector apart from services. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)]"
IRN,Iran,1972,15,percent (about),macro_national_accounts_manufacturing_share_of_gnp,Macro / National Accounts — Manufacturing share of GNP,cia-nis33-iran-economy-1973,1971/72,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.30 (printed p.22)]"
IRN,Iran,1972,10,percent/year,macro_national_accounts_construction_sector_value_added_average_annual_growth_rate_constant_prices,Macro / National Accounts — Construction sector value-added average annual growth rate (constant prices),cia-nis33-iran-economy-1973,7 years to 1971/72,"Accounted for somewhat over 4% of GNP. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.32 (printed p.24)]"
IRN,Iran,1972,63,percent (about),macro_national_accounts_public_construction_share_of_total_construction,Macro / National Accounts — Public construction share of total construction,cia-nis33-iran-economy-1973,n/a,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.32 (printed p.24)]"
