REF_AREA,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,LATEST_DATA,OBS_STATUS,FREQ
DEU,WEF_GCIHH_BRIBEIDX,2017,5.48,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
DEU,WEF_GCIHH_BRIBEIDX,2017,29,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
DEU,WEF_GCIHH_BRIBEIDX,2016,5.45,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
DEU,WEF_GCIHH_BRIBEIDX,2016,29,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
DEU,WEF_GCIHH_BRIBEIDX,2015,5.52,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
DEU,WEF_GCIHH_BRIBEIDX,2015,27,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
DEU,WEF_GCIHH_BRIBEIDX,2014,5.56,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
DEU,WEF_GCIHH_BRIBEIDX,2014,25,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
DEU,WEF_GCIHH_BRIBEIDX,2013,5.67,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
DEU,WEF_GCIHH_BRIBEIDX,2013,21,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
DEU,WEF_GCIHH_BRIBEIDX,2012,5.87,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
DEU,WEF_GCIHH_BRIBEIDX,2012,18,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
DEU,WEF_GCIHH_BRIBEIDX,2011,5.87,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
DEU,WEF_GCIHH_BRIBEIDX,2011,22,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
DEU,WEF_GCIHH_BRIBEIDX,2010,5.94,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
DEU,WEF_GCIHH_BRIBEIDX,2010,20,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
DEU,WEF_GCIHH_CORPTAXRATE,2017,48.9,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,True,A,A
DEU,WEF_GCIHH_CORPTAXRATE,2017,105,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
DEU,WEF_GCIHH_CORPTAXRATE,2016,48.8,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
DEU,WEF_GCIHH_CORPTAXRATE,2016,104,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
