REF_AREA,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,LATEST_DATA,OBS_STATUS,FREQ
RUS,WEF_GCIHH_BRIBEIDX,2017,3.78,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
RUS,WEF_GCIHH_BRIBEIDX,2017,76,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
RUS,WEF_GCIHH_BRIBEIDX,2016,3.64,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
RUS,WEF_GCIHH_BRIBEIDX,2016,83,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
RUS,WEF_GCIHH_BRIBEIDX,2015,3.4,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
RUS,WEF_GCIHH_BRIBEIDX,2015,98,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
RUS,WEF_GCIHH_BRIBEIDX,2014,3.4,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
RUS,WEF_GCIHH_BRIBEIDX,2014,102,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
RUS,WEF_GCIHH_BRIBEIDX,2013,3.24,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
RUS,WEF_GCIHH_BRIBEIDX,2013,109,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
RUS,WEF_GCIHH_BRIBEIDX,2012,3.09,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
RUS,WEF_GCIHH_BRIBEIDX,2012,120,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
RUS,WEF_GCIHH_BRIBEIDX,2011,3.07,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
RUS,WEF_GCIHH_BRIBEIDX,2011,115,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
RUS,WEF_GCIHH_BRIBEIDX,2010,3.16,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
RUS,WEF_GCIHH_BRIBEIDX,2010,111,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
RUS,WEF_GCIHH_CORPTAXRATE,2017,47.4,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,True,A,A
RUS,WEF_GCIHH_CORPTAXRATE,2017,101,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
RUS,WEF_GCIHH_CORPTAXRATE,2016,47,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
RUS,WEF_GCIHH_CORPTAXRATE,2016,98,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
RUS,WEF_GCIHH_CORPTAXRATE,2015,48.9,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
RUS,WEF_GCIHH_CORPTAXRATE,2015,109,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
RUS,WEF_GCIHH_CORPTAXRATE,2014,50.7,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
RUS,WEF_GCIHH_CORPTAXRATE,2014,116,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
