REF_AREA,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,LATEST_DATA,OBS_STATUS,FREQ
SWE,WEF_GCIHH_BRIBEIDX,2017,6.02,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
SWE,WEF_GCIHH_BRIBEIDX,2017,18,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
SWE,WEF_GCIHH_BRIBEIDX,2016,6.47,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_BRIBEIDX,2016,7,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_BRIBEIDX,2015,5.93,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_BRIBEIDX,2015,18,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_BRIBEIDX,2014,5.72,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_BRIBEIDX,2014,20,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_BRIBEIDX,2013,6.16,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_BRIBEIDX,2013,10,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_BRIBEIDX,2012,6.24,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_BRIBEIDX,2012,10,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_BRIBEIDX,2011,6.56,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_BRIBEIDX,2011,4,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_BRIBEIDX,2010,6.65,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_BRIBEIDX,2010,2,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2017,49.1,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,True,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2017,108,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2016,49.1,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2016,106,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2015,49.4,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2015,112,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2014,52,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2014,119,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2013,53,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2013,120,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2012,52.8,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2012,116,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2011,54.6,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2011,115,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2010,54.6,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2010,108,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2009,54.5,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2009,99,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2008,54.5,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2008,103,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2007,57,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_CORPTAXRATE,2007,94,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2017,5.63,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
SWE,WEF_GCIHH_EOSQ035,2017,25,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
SWE,WEF_GCIHH_EOSQ035,2016,6.2,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2016,13,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2015,5.68,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2015,35,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2014,5.6,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2014,36,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2013,5.95,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2013,26,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2012,6.05,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2012,30,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2011,6.58,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2011,12,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2010,6.69,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2010,9,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2009,6.42,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2009,18,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2008,6.31,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2008,22,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2007,6.31,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ035,2007,16,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2017,5.18,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
SWE,WEF_GCIHH_EOSQ034,2017,34,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
SWE,WEF_GCIHH_EOSQ034,2016,5.81,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2016,12,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2015,5.44,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2015,28,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2014,5.15,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2014,39,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2013,5.52,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2013,28,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2012,5.69,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2012,27,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2011,6,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2011,15,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2010,5.8,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2010,27,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2009,5.64,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2009,35,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2008,5.75,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2008,26,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2007,5.92,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_EOSQ034,2007,16,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
SWE,WEF_GCIHH_ENROL3GR,2017,62.3,PT_POP_SUB,_T,_T,_T,_Z,_Z,_Z,True,A,A
