REF_AREA,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,LATEST_DATA,OBS_STATUS,FREQ
ITA,WEF_GCIHH_BRIBEIDX,2017,4.35,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
ITA,WEF_GCIHH_BRIBEIDX,2017,52,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
ITA,WEF_GCIHH_BRIBEIDX,2016,4.31,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_BRIBEIDX,2016,56,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_BRIBEIDX,2015,4.06,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_BRIBEIDX,2015,62,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_BRIBEIDX,2014,3.83,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_BRIBEIDX,2014,74,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_BRIBEIDX,2013,3.84,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_BRIBEIDX,2013,74,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_BRIBEIDX,2012,3.95,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_BRIBEIDX,2012,68,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_BRIBEIDX,2011,4.06,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_BRIBEIDX,2011,64,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_BRIBEIDX,2010,3.94,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_BRIBEIDX,2010,73,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2017,62,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,True,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2017,126,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2016,64.8,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2016,129,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2015,65.4,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2015,129,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2014,65.8,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2014,134,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2013,68.3,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2013,138,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2012,68.5,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2012,133,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2011,68.6,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2011,132,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2010,68.4,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2010,126,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2009,73.3,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2009,120,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2008,76.2,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2008,121,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2007,76,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_CORPTAXRATE,2007,112,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_EOSQ035,2017,3.54,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
ITA,WEF_GCIHH_EOSQ035,2017,123,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
ITA,WEF_GCIHH_EOSQ035,2016,3.47,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_EOSQ035,2016,122,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_EOSQ035,2015,3.3,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_EOSQ035,2015,130,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_EOSQ035,2014,3.32,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_EOSQ035,2014,132,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
ITA,WEF_GCIHH_EOSQ035,2013,3.6,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
