REF_AREA,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,LATEST_DATA,OBS_STATUS,FREQ
FRA,WEF_GCIHH_BRIBEIDX,2017,5.58,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
FRA,WEF_GCIHH_BRIBEIDX,2017,26,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
FRA,WEF_GCIHH_BRIBEIDX,2016,5.46,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_BRIBEIDX,2016,28,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_BRIBEIDX,2015,5.21,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_BRIBEIDX,2015,30,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_BRIBEIDX,2014,5.26,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_BRIBEIDX,2014,30,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_BRIBEIDX,2013,5.4,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_BRIBEIDX,2013,30,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_BRIBEIDX,2012,5.38,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_BRIBEIDX,2012,32,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_BRIBEIDX,2011,5.63,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_BRIBEIDX,2011,28,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_BRIBEIDX,2010,5.54,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_BRIBEIDX,2010,29,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2017,62.8,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,True,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2017,127,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2016,62.7,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2016,124,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2015,66.6,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2015,132,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2014,64.7,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2014,132,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2013,65.7,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2013,134,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2012,65.7,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2012,128,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2011,65.8,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2011,128,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2010,65.8,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2010,125,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2009,65.4,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2009,116,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2008,66.3,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2008,115,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2007,68.2,PT_PRFT,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_CORPTAXRATE,2007,105,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_EOSQ035,2017,5.15,1_TO_7,_T,_T,_T,_Z,_Z,_Z,True,A,A
FRA,WEF_GCIHH_EOSQ035,2017,48,RANK,_T,_T,_T,_Z,_Z,_Z,True,A,A
FRA,WEF_GCIHH_EOSQ035,2016,5.13,1_TO_7,_T,_T,_T,_Z,_Z,_Z,False,A,A
FRA,WEF_GCIHH_EOSQ035,2016,55,RANK,_T,_T,_T,_Z,_Z,_Z,False,A,A
