country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1996,252,count,total_country_num_shahrestan,Total country — num_shahrestan,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,680,count,total_country_num_bakhsh,Total country — num_bakhsh,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,614,count,total_country_num_shahr,Total country — num_shahr,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,2213,count,total_country_num_dehestan,Total country — num_dehestan,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,68125,count,total_country_num_populated_abadi,Total country — num_populated_abadi,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,14,count,east_azarbaijan_num_shahrestan,East Azarbaijan — num_shahrestan,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,34,count,east_azarbaijan_num_bakhsh,East Azarbaijan — num_bakhsh,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,39,count,east_azarbaijan_num_shahr,East Azarbaijan — num_shahr,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,134,count,east_azarbaijan_num_dehestan,East Azarbaijan — num_dehestan,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,2840,count,east_azarbaijan_num_populated_abadi,East Azarbaijan — num_populated_abadi,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,12,count,west_azarbaijan_num_shahrestan,West Azarbaijan — num_shahrestan,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,28,count,west_azarbaijan_num_bakhsh,West Azarbaijan — num_bakhsh,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,22,count,west_azarbaijan_num_shahr,West Azarbaijan — num_shahr,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,103,count,west_azarbaijan_num_dehestan,West Azarbaijan — num_dehestan,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,3227,count,west_azarbaijan_num_populated_abadi,West Azarbaijan — num_populated_abadi,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,6,count,ardabil_num_shahrestan,Ardabil — num_shahrestan,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,17,count,ardabil_num_bakhsh,Ardabil — num_bakhsh,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,14,count,ardabil_num_shahr,Ardabil — num_shahr,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,62,count,ardabil_num_dehestan,Ardabil — num_dehestan,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,1882,count,ardabil_num_populated_abadi,Ardabil — num_populated_abadi,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,17,count,esfahan_num_shahrestan,Esfahan — num_shahrestan,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,37,count,esfahan_num_bakhsh,Esfahan — num_bakhsh,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,60,count,esfahan_num_shahr,Esfahan — num_shahr,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,116,count,esfahan_num_dehestan,Esfahan — num_dehestan,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
IRN,Iran,1996,2470,count,esfahan_num_populated_abadi,Esfahan — num_populated_abadi,"SCI, 1375 (1996) General Census of Population and Housing, Selected Findings, Table A (الف)",1375,
