country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,2011,3089281,billion rials,private_final_consumption_expenditures_current_prices,"Private final consumption expenditures, current prices",sci-amar:statistical-yearbook-1399,1390,
IRN,Iran,2014,5974460,billion rials,private_final_consumption_expenditures_current_prices,"Private final consumption expenditures, current prices",sci-amar:statistical-yearbook-1399,1393,Revised figures (marked '(1)' in source).
IRN,Iran,2015,6481179,billion rials,private_final_consumption_expenditures_current_prices,"Private final consumption expenditures, current prices",sci-amar:statistical-yearbook-1399,1394,Revised figures (marked '(1)' in source).
IRN,Iran,2016,7455210,billion rials,private_final_consumption_expenditures_current_prices,"Private final consumption expenditures, current prices",sci-amar:statistical-yearbook-1399,1395,Revised figures (marked '(1)' in source).
IRN,Iran,2017,8847305,billion rials,private_final_consumption_expenditures_current_prices,"Private final consumption expenditures, current prices",sci-amar:statistical-yearbook-1399,1396,Revised figures (marked '(1)' in source).
IRN,Iran,2018,10848653,billion rials,private_final_consumption_expenditures_current_prices,"Private final consumption expenditures, current prices",sci-amar:statistical-yearbook-1399,1397,
IRN,Iran,2011,1338710,billion rials,government_final_consumption_expenditure_current_prices,"Government final consumption expenditure, current prices",sci-amar:statistical-yearbook-1399,1390,
IRN,Iran,2014,2211314,billion rials,government_final_consumption_expenditure_current_prices,"Government final consumption expenditure, current prices",sci-amar:statistical-yearbook-1399,1393,Revised figures (marked '(1)' in source).
IRN,Iran,2015,1901052,billion rials,government_final_consumption_expenditure_current_prices,"Government final consumption expenditure, current prices",sci-amar:statistical-yearbook-1399,1394,Revised figures (marked '(1)' in source).
IRN,Iran,2016,1609124,billion rials,government_final_consumption_expenditure_current_prices,"Government final consumption expenditure, current prices",sci-amar:statistical-yearbook-1399,1395,Revised figures (marked '(1)' in source).
IRN,Iran,2017,1869598,billion rials,government_final_consumption_expenditure_current_prices,"Government final consumption expenditure, current prices",sci-amar:statistical-yearbook-1399,1396,Revised figures (marked '(1)' in source).
IRN,Iran,2018,2347653,billion rials,government_final_consumption_expenditure_current_prices,"Government final consumption expenditure, current prices",sci-amar:statistical-yearbook-1399,1397,
IRN,Iran,2011,1607605,billion rials,gross_fixed_capital_formation_current_prices,"Gross fixed capital formation, current prices",sci-amar:statistical-yearbook-1399,1390,
IRN,Iran,2014,2714163,billion rials,gross_fixed_capital_formation_current_prices,"Gross fixed capital formation, current prices",sci-amar:statistical-yearbook-1399,1393,Revised figures (marked '(1)' in source).
IRN,Iran,2015,2492075,billion rials,gross_fixed_capital_formation_current_prices,"Gross fixed capital formation, current prices",sci-amar:statistical-yearbook-1399,1394,Revised figures (marked '(1)' in source).
