country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1951,80000,persons,employment_iranians_unemployed_if_abadan_refinery_closes,Employment — Iranians unemployed if Abadan refinery closes,frus-iran-1951-54,1951-07-11,"Estimated number of Iranians who would become unemployed if the oil industry ceased operating. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 39: Intelligence Memorandum Prepared in the Office of Current Intelligence, CIA (SIC No. 9750), ""Effects of Closing Down the Iranian Oil Industry"", Washington, July 11, 1951, PDF p. 153 (printed p. 116)]"
IRN,Iran,1953,20-30,percent,prices_forecast_1953_price_increase_nie_75_central_scenario,Prices — Forecast 1953 price increase (NIE-75 central scenario),frus-iran-1951-54,,"Net result of likely 1953 financial/economic steps: price increases of perhaps as much as 20 to 30 percent, alongside a substantial increase in the national debt. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 143: National Intelligence Estimate (NIE-75), ""Probable Developments in Iran Through 1953"", Washington, November 13, 1952, PDF p. 448 (printed p. 411)]"
IRN,Iran,1952,50,"percent (approx, 'about one-half')",trade_iran_imports_as_share_of_pre_oil_dispute_1951_import_level,Trade — Iran imports as share of pre-oil-dispute (1951) import level,frus-iran-1951-54,1952-1953,"Exports expected only slightly higher than 1951-52 level, sufficient to meet only about one-half of Iran's pre-oil-dispute import volume. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 143: National Intelligence Estimate (NIE-75), ""Probable Developments in Iran Through 1953"", Washington, November 13, 1952, PDF p. 448 (printed p. 411)]"
IRN,Iran,1953,3000000000,rials (approx),money_supply_non_admitted_increase_in_note_circulation,Money supply — Non-admitted increase in note circulation,frus-iran-1951-54,1953-05,"Estimated non-admitted increase in note circulation of ""perhaps three billion rials"" financed by the printing press route, not yet reflected in visible inflation. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 206: Memorandum From the Counselor of Embassy (Mattison) to the Ambassador to Iran (Henderson), Tehran, May 19, 1953, PDF p. 601 (printed p. 564)]"
IRN,Iran,1953,5000,rials per head,agriculture_proposed_agricultural_loan_ceiling_per_peasant_head,Agriculture — Proposed agricultural loan ceiling per peasant head,frus-iran-1951-54,1953-05-20,"General Zahedi's stated economic-reform plan (relayed via message) proposed small loans to peasants up to 5,000 rials per head to increase agricultural production. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 208: Despatch From the Embassy in Iran to the Department of State (Attachment: message from General Zahedi), Tehran, May 20, 1953, PDF p. 608 (printed p. 571)]"
IRN,Iran,1953,33,"percent (approx, stated as 1/3)",prices_internal_wheat_barley_prices_relative_to_world_prices,Prices — Internal wheat/barley prices relative to world prices,frus-iran-1951-54,1953-05-20,"Zahedi's plan noted that then-present internal wheat and barley prices stood at about one-third of world prices, proposing to raise purchase prices to world levels. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 208: Despatch From the Embassy in Iran to the Department of State (Attachment: message from General Zahedi), Tehran, May 20, 1953, PDF p. 608 (printed p. 571)]"
IRN,Iran,1953,80,percent,demographics_peasantry_share_of_iran_s_population_per_zahedi_plan,Demographics — Peasantry share of Iran's population (per Zahedi plan),frus-iran-1951-54,1953-05-20,"The peasantry, whose purchasing power the reform plan aimed to raise, was stated to represent 80% of Iran's population. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 208: Despatch From the Embassy in Iran to the Department of State (Attachment: message from General Zahedi), Tehran, May 20, 1953, PDF p. 608 (printed p. 571)]"
IRN,Iran,1953,50,percent,trade_proposed_msa_asphalt_purchase_discount_from_iran_for_indo_china_use,Trade — Proposed MSA asphalt purchase discount from Iran (for Indo-China use),frus-iran-1951-54,1953-06-15,"A separate question raised: whether MSA should purchase asphalt from Iran at a 50% discount from prevailing market prices for use in Indo-China. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 218: Memorandum From the Deputy Assistant Secretary of State for Near Eastern, South Asian and African Affairs (GTI recommendations memo), Washington, June 15, 1953, PDF p. 628 (printed p. 591)]"
IRN,Iran,1953,5000000,USD,covert_operations_financing_qashqai_amini_price_tag_for_anti_mossadeq_cooperation_military_cost,Covert operations financing — Qashqai/Amini price tag for anti-Mossadeq cooperation (military cost),frus-iran-1951-54,1953-07-27,"Qashqai/Amini clique's stated cost estimate for producing a blueprint for anti-Mossadeq action and cooperating with the U.S., as of a 27 July 1953 exchange: $5,000,000 plus $250,000,000 in economic aid (loan or grant) upon completion of successful action. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 255: Memorandum From the Chief of the Iran Branch, Near East and Africa Division, Washington, July 30, 1953, PDF p. 680 (printed p. 643)]"
IRN,Iran,1953,5000000,USD/month,covert_operations_financing_maximum_monthly_covert_budgetary_support_for_security_forces_stage_1,Covert operations financing — Maximum monthly covert budgetary support for security forces (Stage 1),frus-iran-1951-54,,"Maximum figure (based on last year's Iranian budget) for a covert operation to pay security forces for the first month after a successor government takes power. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 256: Memorandum From the Officer in Charge of Iranian Affairs (Stutesman) to the Director, Office of Greek, Turkish and Iranian Affairs (Richards), ""Measures Which the United States Government Might Take in Support of a Successor Government to Mosadeq"", Washington, undated (placed between Documents 255 [July 30, 1953] and 259 [August 12, 1953]), PDF p. 684 (printed p. 647)]"
