country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1972,2935,'000 tons,wheat_rural_000tons,wheat — rural_000tons,wb1974-cep-statistical-appendix-food-demand,1972,
IRN,Iran,1972,1665,'000 tons,wheat_urban_000tons,wheat — urban_000tons,wb1974-cep-statistical-appendix-food-demand,1972,
IRN,Iran,1972,4600,'000 tons,wheat_total_000tons,wheat — total_000tons,wb1974-cep-statistical-appendix-food-demand,1972,
IRN,Iran,1977,3158,'000 tons,wheat_rural_000tons,wheat — rural_000tons,wb1974-cep-statistical-appendix-food-demand,1977,"Projection assumes 8.3% annual growth in per-caput expenditure, 1.2% rural pop growth, 5.1% urban pop growth"
IRN,Iran,1977,2211,'000 tons,wheat_urban_000tons,wheat — urban_000tons,wb1974-cep-statistical-appendix-food-demand,1977,"Projection assumes 8.3% annual growth in per-caput expenditure, 1.2% rural pop growth, 5.1% urban pop growth"
IRN,Iran,1977,5369,'000 tons,wheat_total_000tons,wheat — total_000tons,wb1974-cep-statistical-appendix-food-demand,1977,"Projection assumes 8.3% annual growth in per-caput expenditure, 1.2% rural pop growth, 5.1% urban pop growth"
IRN,Iran,1982,3319,'000 tons,wheat_rural_000tons,wheat — rural_000tons,wb1974-cep-statistical-appendix-food-demand,1982_low,"Low growth scenario: 5.1% p.a. growth in per-caput expenditure, 0.8% rural pop growth, 4.6% urban pop growth"
IRN,Iran,1982,2737,'000 tons,wheat_urban_000tons,wheat — urban_000tons,wb1974-cep-statistical-appendix-food-demand,1982_low,"Low growth scenario: 5.1% p.a. growth in per-caput expenditure, 0.8% rural pop growth, 4.6% urban pop growth"
IRN,Iran,1982,6056,'000 tons,wheat_total_000tons,wheat — total_000tons,wb1974-cep-statistical-appendix-food-demand,1982_low,"Low growth scenario: 5.1% p.a. growth in per-caput expenditure, 0.8% rural pop growth, 4.6% urban pop growth"
IRN,Iran,1982,3341,'000 tons,wheat_rural_000tons,wheat — rural_000tons,wb1974-cep-statistical-appendix-food-demand,1982_high,"High growth scenario: 9.5% p.a. growth in per-caput expenditure, 0.8% rural pop growth, 3.9% urban pop growth"
