country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1979,,,nationalization_decree,nationalization_decree,iranica-banking-history+contemporaneous-press,1979-05-28,"Revolutionary Council nationalizes private commercial banks along with special banks, insurance companies, and many other industrial firms [entities: all private banks except Bank Iran o Rus] [source: Encyclopaedia Iranica BANKING i (Basseer), citing Bank Markazi Iran Annual Report 1980 (publ. 1982) pp.81-82]"
IRN,Iran,1979,,,news_report,news_report,iranica-banking-history+contemporaneous-press,1979-06,"Contemporaneous Western press reports the takeover as occurring around June 8-9 1979 (minor date variance from the Iranica-cited May 28 decree date, likely reflecting the gap between decree issuance and public/international reporting) [entities: all private banks] [source: Washington Post archive headline 'Iran Announces Takeover of All Private Banks' (dated in archive index as 1979-06-09); Iran1400.org gives June 8 1979]"
IRN,Iran,1979,,,pre_nationalization_baseline,pre_nationalization_baseline,iranica-banking-history+contemporaneous-press,1979,36 banks (excluding Bank Markazi) operating in Iran immediately before nationalization; 28 were privately owned (13 of which were joint ventures with foreign banks) and accounted for nearly half of banking operations [entities: 36 banks total / 28 private] [source: Encyclopaedia Iranica BANKING i; Wikipedia Banking and insurance in Iran]
IRN,Iran,1979,,,execution,execution,iranica-banking-history+contemporaneous-press,1979,"Governor of Bank Markazi (central bank) executed following the revolution [entities: Bank Markazi governor] [source: Encyclopaedia Iranica BANKING i (Basseer), concluding paragraph]"
IRN,Iran,1979,,,consolidation_plan_approved,consolidation_plan_approved,iranica-banking-history+contemporaneous-press,1979-10,Plan for merging/consolidating nationalized banks with similar activities approved [entities: n/a] [source: Encyclopaedia Iranica BANKING i]
IRN,Iran,1979,,,new_bank_created,new_bank_created,iranica-banking-history+contemporaneous-press,1979-10,Bank Ma'dan va San'at (Bank of Industry and Mining) created by merger of multiple nationalized banks [entities: Bank Ma'dan va San'at] [source: Encyclopaedia Iranica BANKING i]
IRN,Iran,1979,,,new_bank_created,new_bank_created,iranica-banking-history+contemporaneous-press,1979-10,Bank Maskan (Housing Bank) created by merger of multiple nationalized banks [entities: Bank Maskan] [source: Encyclopaedia Iranica BANKING i]
IRN,Iran,1979,,,new_bank_created,new_bank_created,iranica-banking-history+contemporaneous-press,1979-10,Bank Keshavarzi (Agricultural Bank) created by merger of multiple nationalized banks [entities: Bank Keshavarzi] [source: Encyclopaedia Iranica BANKING i]
IRN,Iran,1979,,,new_bank_created,new_bank_created,iranica-banking-history+contemporaneous-press,1979,"Bank Tejarat (Mercantile Bank) formed via merger of eleven private Iranian, foreign, and multinational banks [entities: Bank Tejarat] [source: Iran1400.org; Encyclopaedia Iranica BANKING i]"
IRN,Iran,1979,,,new_bank_created,new_bank_created,iranica-banking-history+contemporaneous-press,1979,Bank Mellat (People's Bank) formed via merger of ten banks [entities: Bank Mellat] [source: Iran1400.org; Encyclopaedia Iranica BANKING i]
IRN,Iran,1979,,,continued_operation,continued_operation,iranica-banking-history+contemporaneous-press,1979,"Bank Melli, Bank Sepah, Bank Refah-e Kargaran, and Bank Saderat continued operating under government control (not merged into the five new consolidated banks) [entities: Bank Melli / Bank Sepah / Bank Refah-e Kargaran / Bank Saderat] [source: Encyclopaedia Iranica BANKING i, citing Bank Markazi Iran Annual Report 1980]"
IRN,Iran,1979,,,exception,exception,iranica-banking-history+contemporaneous-press,1979,Bank Iran o Rus (Iran-Soviet joint bank) was the sole bank NOT nationalized in 1979 [entities: Bank Iran o Rus] [source: Encyclopaedia Iranica BANKING i]
IRN,Iran,1982,,,post_consolidation_state,post_consolidation_state,iranica-banking-history+contemporaneous-press,1982,"By 1982 the consolidation had reduced the banking system to nine banks (six commercial and three specialized) and 6,581 branches, down from 36 banks/8,275 branches in 1977 [entities: 9 banks / 6,581 branches] [source: Wikipedia Banking and insurance in Iran, citing standard secondary compilation]"
IRN,Iran,1980,,,scale_of_takeover,scale_of_takeover,iranica-banking-history+contemporaneous-press,1980,"28 banks, 16 deposit-and-housing-loan companies, and 2 investment companies were taken over as part of the 1979-80 nationalization wave [entities: 28 banks + 16 finance cos + 2 investment cos] [source: Parstimes.com 'A Review of History of Banking System in Iran']"
IRN,Iran,1983,,,islamic_banking_law,islamic_banking_law,iranica-banking-history+contemporaneous-press,1983-05-30,"Majlis approves the Law for Usury-Free (Islamic) Banking, formally launching interest-free banking practice [entities: n/a] [source: Encyclopaedia Iranica BANKING i; Parstimes.com]"
IRN,Iran,1984,,,islamic_banking_implementation,islamic_banking_implementation,iranica-banking-history+contemporaneous-press,1984-03,Interest-free banking code fully implemented across the nationalized banking system [entities: n/a] [source: Parstimes.com]
