country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,notes
IRN,Iran,1967,11.6,million USD,cost_estimate_civil_works_local_currency_usd_million,cost_estimate — Civil works — local_currency_usd_million,wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,4.9,million USD,cost_estimate_civil_works_foreign_exchange_usd_million,cost_estimate — Civil works — foreign_exchange_usd_million,wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,16.5,million USD,cost_estimate_civil_works_total_usd_million,cost_estimate — Civil works — total_usd_million,wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,9.3,million USD,cost_estimate_agricultural_development_equipment_and_supplies_local_currency_usd_million,"cost_estimate — Agricultural development, equipment and supplies — local_currency_usd_million",wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,11.9,million USD,cost_estimate_agricultural_development_equipment_and_supplies_foreign_exchange_usd_million,"cost_estimate — Agricultural development, equipment and supplies — foreign_exchange_usd_million",wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,21.2,million USD,cost_estimate_agricultural_development_equipment_and_supplies_total_usd_million,"cost_estimate — Agricultural development, equipment and supplies — total_usd_million",wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,3.1,million USD,cost_estimate_engineering_and_consultant_services_local_currency_usd_million,cost_estimate — Engineering and consultant services — local_currency_usd_million,wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,7.7,million USD,cost_estimate_engineering_and_consultant_services_foreign_exchange_usd_million,cost_estimate — Engineering and consultant services — foreign_exchange_usd_million,wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,10.8,million USD,cost_estimate_engineering_and_consultant_services_total_usd_million,cost_estimate — Engineering and consultant services — total_usd_million,wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,24.0,million USD,cost_estimate_sub_total_local_currency_usd_million,cost_estimate — Sub-total — local_currency_usd_million,wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,24.5,million USD,cost_estimate_sub_total_foreign_exchange_usd_million,cost_estimate — Sub-total — foreign_exchange_usd_million,wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,48.5,million USD,cost_estimate_sub_total_total_usd_million,cost_estimate — Sub-total — total_usd_million,wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,0,million USD,cost_estimate_interest_during_construction_local_currency_usd_million,cost_estimate — Interest during construction — local_currency_usd_million,wb1967ghazvin-project-cost-and-parameters,Interest on proposed Bank loan for 5-year construction period at 6 percent per annum
IRN,Iran,1967,2.8,million USD,cost_estimate_interest_during_construction_foreign_exchange_usd_million,cost_estimate — Interest during construction — foreign_exchange_usd_million,wb1967ghazvin-project-cost-and-parameters,Interest on proposed Bank loan for 5-year construction period at 6 percent per annum
IRN,Iran,1967,2.8,million USD,cost_estimate_interest_during_construction_total_usd_million,cost_estimate — Interest during construction — total_usd_million,wb1967ghazvin-project-cost-and-parameters,Interest on proposed Bank loan for 5-year construction period at 6 percent per annum
IRN,Iran,1967,24.0,million USD,cost_estimate_total_project_cost_local_currency_usd_million,cost_estimate — TOTAL PROJECT COST — local_currency_usd_million,wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,27.3,million USD,cost_estimate_total_project_cost_foreign_exchange_usd_million,cost_estimate — TOTAL PROJECT COST — foreign_exchange_usd_million,wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,51.3,million USD,cost_estimate_total_project_cost_total_usd_million,cost_estimate — TOTAL PROJECT COST — total_usd_million,wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,22.0,million USD,financing_proposed_ibrd_world_bank_loan_total_usd_million,financing — Proposed IBRD/World Bank loan — total_usd_million,wb1967ghazvin-project-cost-and-parameters,Covers foreign exchange cost of consultant services + interest during construction + part of direct imports/imputed foreign exchange costs
IRN,Iran,1967,29.3,million USD,financing_government_budget_allocation_balance_total_usd_million,financing — Government budget allocation (balance) — total_usd_million,wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,2.8,million USD,expenditure_schedule_year_1_ibrd_loan_total_usd_million,expenditure_schedule — Year 1 - IBRD Loan — total_usd_million,wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,3.9,million USD,expenditure_schedule_year_1_local_costs_total_usd_million,expenditure_schedule — Year 1 - Local Costs — total_usd_million,wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,6.7,million USD,expenditure_schedule_year_1_total_total_usd_million,expenditure_schedule — Year 1 - Total — total_usd_million,wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,4.5,million USD,expenditure_schedule_year_2_ibrd_loan_total_usd_million,expenditure_schedule — Year 2 - IBRD Loan — total_usd_million,wb1967ghazvin-project-cost-and-parameters,
IRN,Iran,1967,6.0,million USD,expenditure_schedule_year_2_local_costs_total_usd_million,expenditure_schedule — Year 2 - Local Costs — total_usd_million,wb1967ghazvin-project-cost-and-parameters,
