country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,notes
IRN,Iran,2006,17501771,count,households_total_country,households — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",
IRN,Iran,2006,4.03,persons,average_household_size_total_country,average_household_size — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",
IRN,Iran,2006,50.9,percent,male_share_total_country,male_share — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",
IRN,Iran,2006,49.1,percent,female_share_total_country,female_share — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",
IRN,Iran,2011,21185647,count,households_total_country,households — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",
IRN,Iran,2011,3.55,persons,average_household_size_total_country,average_household_size — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",
IRN,Iran,2011,50.4,percent,male_share_total_country,male_share — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",
IRN,Iran,2011,49.6,percent,female_share_total_country,female_share — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",
IRN,Iran,2006,12405584,count,households_total_country,households — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",urban
IRN,Iran,2006,3.89,persons,average_household_size_total_country,average_household_size — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",urban
IRN,Iran,2006,50.9,percent,male_share_total_country,male_share — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",urban
IRN,Iran,2006,49.1,percent,female_share_total_country,female_share — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",urban
IRN,Iran,2011,15427848,count,households_total_country,households — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",urban
IRN,Iran,2011,3.48,persons,average_household_size_total_country,average_household_size — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",urban
IRN,Iran,2011,50.4,percent,male_share_total_country,male_share — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",urban
IRN,Iran,2011,49.6,percent,female_share_total_country,female_share — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",urban
IRN,Iran,2006,5074866,count,households_total_country,households — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",rural
IRN,Iran,2006,4.36,persons,average_household_size_total_country,average_household_size — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",rural
IRN,Iran,2006,50.8,percent,male_share_total_country,male_share — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",rural
IRN,Iran,2006,49.2,percent,female_share_total_country,female_share — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",rural
IRN,Iran,2011,5744614,count,households_total_country,households — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",rural
IRN,Iran,2011,3.73,persons,average_household_size_total_country,average_household_size — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",rural
IRN,Iran,2011,50.6,percent,male_share_total_country,male_share — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",rural
IRN,Iran,2011,49.4,percent,female_share_total_country,female_share — Total country,"SCI, National Population and Housing Census 2011 (1390): Selected Findings (unofficial English translation)",rural
